,item_category_name,date,item_category_id,item_name,item_id,date_block_num,shop_id,item_price,item_cnt_day
1188,Игровые консоли - PS4,14.05.2015,5,5,5,5,5,5,5
1189,Игровые консоли - PS4,14.06.2014,9,9,9,9,9,9,9
1190,Игровые консоли - PS4,14.06.2015,4,4,4,4,4,4,4
1191,Игровые консоли - PS4,14.07.2014,13,13,13,13,13,13,13
1192,Игровые консоли - PS4,14.07.2015,2,2,2,2,2,2,2
1193,Игровые консоли - PS4,14.08.2014,20,20,20,20,20,20,20
1194,Игровые консоли - PS4,14.08.2015,3,3,3,3,3,3,3
1195,Игровые консоли - PS4,14.09.2014,13,13,13,13,13,13,13
1196,Игровые консоли - PS4,14.09.2015,4,4,4,4,4,4,4
1197,Игровые консоли - PS4,14.10.2014,11,11,11,11,11,11,11
1198,Игровые консоли - PS4,14.10.2015,6,6,6,6,6,6,6
1199,Игровые консоли - PS4,14.11.2014,23,23,23,23,23,23,23
1200,Игровые консоли - PS4,14.12.2013,15,15,15,15,15,15,15
1201,Игровые консоли - PS4,14.12.2014,40,40,40,40,40,40,40
1202,Игровые консоли - PS4,15.01.2014,2,2,2,2,2,2,2
1203,Игровые консоли - PS4,15.01.2015,9,9,9,9,9,9,9
1204,Игровые консоли - PS4,15.02.2014,13,13,13,13,13,13,13
1205,Игровые консоли - PS4,15.02.2015,7,7,7,7,7,7,7
1206,Игровые консоли - PS4,15.03.2015,5,5,5,5,5,5,5
1207,Игровые консоли - PS4,15.04.2014,7,7,7,7,7,7,7
1208,Игровые консоли - PS4,15.04.2015,1,1,1,1,1,1,1
1209,Игровые консоли - PS4,15.05.2014,7,7,7,7,7,7,7
1210,Игровые консоли - PS4,15.05.2015,1,1,1,1,1,1,1
1211,Игровые консоли - PS4,15.06.2014,10,10,10,10,10,10,10
1212,Игровые консоли - PS4,15.06.2015,4,4,4,4,4,4,4
1213,Игровые консоли - PS4,15.07.2014,10,10,10,10,10,10,10
1214,Игровые консоли - PS4,15.07.2015,2,2,2,2,2,2,2
1215,Игровые консоли - PS4,15.08.2014,26,26,26,26,26,26,26
1216,Игровые консоли - PS4,15.08.2015,2,2,2,2,2,2,2
1217,Игровые консоли - PS4,15.09.2014,10,10,10,10,10,10,10
1218,Игровые консоли - PS4,15.09.2015,15,15,15,15,15,15,15
1219,Игровые консоли - PS4,15.10.2014,13,13,13,13,13,13,13
1220,Игровые консоли - PS4,15.10.2015,6,6,6,6,6,6,6
1221,Игровые консоли - PS4,15.11.2014,38,38,38,38,38,38,38
1222,Игровые консоли - PS4,15.12.2013,9,9,9,9,9,9,9
1223,Игровые консоли - PS4,15.12.2014,24,24,24,24,24,24,24
1224,Игровые консоли - PS4,16.01.2014,6,6,6,6,6,6,6
1225,Игровые консоли - PS4,16.01.2015,14,14,14,14,14,14,14
1226,Игровые консоли - PS4,16.02.2014,6,6,6,6,6,6,6
1227,Игровые консоли - PS4,16.02.2015,4,4,4,4,4,4,4
1228,Игровые консоли - PS4,16.03.2014,1,1,1,1,1,1,1
1229,Игровые консоли - PS4,16.03.2015,3,3,3,3,3,3,3
1230,Игровые консоли - PS4,16.04.2014,6,6,6,6,6,6,6
1231,Игровые консоли - PS4,16.04.2015,4,4,4,4,4,4,4
1232,Игровые консоли - PS4,16.05.2014,11,11,11,11,11,11,11
1233,Игровые консоли - PS4,16.05.2015,3,3,3,3,3,3,3
1234,Игровые консоли - PS4,16.06.2014,8,8,8,8,8,8,8
1235,Игровые консоли - PS4,16.06.2015,1,1,1,1,1,1,1
1236,Игровые консоли - PS4,16.07.2014,9,9,9,9,9,9,9
1237,Игровые консоли - PS4,16.07.2015,4,4,4,4,4,4,4
1238,Игровые консоли - PS4,16.08.2014,20,20,20,20,20,20,20
1239,Игровые консоли - PS4,16.08.2015,3,3,3,3,3,3,3
1240,Игровые консоли - PS4,16.09.2014,17,17,17,17,17,17,17
1241,Игровые консоли - PS4,16.09.2015,13,13,13,13,13,13,13
1242,Игровые консоли - PS4,16.10.2014,11,11,11,11,11,11,11
1243,Игровые консоли - PS4,16.10.2015,8,8,8,8,8,8,8
1244,Игровые консоли - PS4,16.11.2014,29,29,29,29,29,29,29
1245,Игровые консоли - PS4,16.12.2013,16,16,16,16,16,16,16
1246,Игровые консоли - PS4,16.12.2014,46,46,46,46,46,46,46
1247,Игровые консоли - PS4,17.01.2014,4,4,4,4,4,4,4
1248,Игровые консоли - PS4,17.01.2015,14,14,14,14,14,14,14
1249,Игровые консоли - PS4,17.02.2014,5,5,5,5,5,5,5
1250,Игровые консоли - PS4,17.02.2015,4,4,4,4,4,4,4
1251,Игровые консоли - PS4,17.03.2014,1,1,1,1,1,1,1
1252,Игровые консоли - PS4,17.03.2015,2,2,2,2,2,2,2
1253,Игровые консоли - PS4,17.04.2014,10,10,10,10,10,10,10
1254,Игровые консоли - PS4,17.04.2015,6,6,6,6,6,6,6
1255,Игровые консоли - PS4,17.05.2014,13,13,13,13,13,13,13
1256,Игровые консоли - PS4,17.05.2015,3,3,3,3,3,3,3
1257,Игровые консоли - PS4,17.06.2014,14,14,14,14,14,14,14
1258,Игровые консоли - PS4,17.06.2015,1,1,1,1,1,1,1
1259,Игровые консоли - PS4,17.07.2014,7,7,7,7,7,7,7
1260,Игровые консоли - PS4,17.07.2015,4,4,4,4,4,4,4
1261,Игровые консоли - PS4,17.08.2014,25,25,25,25,25,25,25
1262,Игровые консоли - PS4,17.09.2014,13,13,13,13,13,13,13
1263,Игровые консоли - PS4,17.09.2015,6,6,6,6,6,6,6
1264,Игровые консоли - PS4,17.10.2014,6,6,6,6,6,6,6
1265,Игровые консоли - PS4,17.10.2015,7,7,7,7,7,7,7
1266,Игровые консоли - PS4,17.11.2014,21,21,21,21,21,21,21
1267,Игровые консоли - PS4,17.12.2013,18,18,18,18,18,18,18
1268,Игровые консоли - PS4,17.12.2014,38,38,38,38,38,38,38
1269,Игровые консоли - PS4,18.01.2014,6,6,6,6,6,6,6
1270,Игровые консоли - PS4,18.01.2015,9,9,9,9,9,9,9
1271,Игровые консоли - PS4,18.02.2014,5,5,5,5,5,5,5
1272,Игровые консоли - PS4,18.02.2015,4,4,4,4,4,4,4
1273,Игровые консоли - PS4,18.03.2014,1,1,1,1,1,1,1
1274,Игровые консоли - PS4,18.03.2015,3,3,3,3,3,3,3
1275,Игровые консоли - PS4,18.04.2014,9,9,9,9,9,9,9
1276,Игровые консоли - PS4,18.04.2015,3,3,3,3,3,3,3
1277,Игровые консоли - PS4,18.05.2014,16,16,16,16,16,16,16
1278,Игровые консоли - PS4,18.05.2015,7,7,7,7,7,7,7
1279,Игровые консоли - PS4,18.06.2014,15,15,15,15,15,15,15
1280,Игровые консоли - PS4,18.06.2015,3,3,3,3,3,3,3
1281,Игровые консоли - PS4,18.07.2014,9,9,9,9,9,9,9
1282,Игровые консоли - PS4,18.07.2015,2,2,2,2,2,2,2
1283,Игровые консоли - PS4,18.08.2014,28,28,28,28,28,28,28
1284,Игровые консоли - PS4,18.08.2015,2,2,2,2,2,2,2
1285,Игровые консоли - PS4,18.09.2014,8,8,8,8,8,8,8
1286,Игровые консоли - PS4,18.09.2015,9,9,9,9,9,9,9
1287,Игровые консоли - PS4,18.10.2014,16,16,16,16,16,16,16
1288,Игровые консоли - PS4,18.10.2015,12,12,12,12,12,12,12
1289,Игровые консоли - PS4,18.11.2014,16,16,16,16,16,16,16
1290,Игровые консоли - PS4,18.12.2013,21,21,21,21,21,21,21
1291,Игровые консоли - PS4,18.12.2014,40,40,40,40,40,40,40
1292,Игровые консоли - PS4,19.01.2014,8,8,8,8,8,8,8
1293,Игровые консоли - PS4,19.01.2015,6,6,6,6,6,6,6
1294,Игровые консоли - PS4,19.02.2014,18,18,18,18,18,18,18
1295,Игровые консоли - PS4,19.02.2015,6,6,6,6,6,6,6
1296,Игровые консоли - PS4,19.03.2014,13,13,13,13,13,13,13
1297,Игровые консоли - PS4,19.03.2015,7,7,7,7,7,7,7
1298,Игровые консоли - PS4,19.04.2014,9,9,9,9,9,9,9
1299,Игровые консоли - PS4,19.04.2015,5,5,5,5,5,5,5
1300,Игровые консоли - PS4,19.05.2014,8,8,8,8,8,8,8
1301,Игровые консоли - PS4,19.05.2015,3,3,3,3,3,3,3
1302,Игровые консоли - PS4,19.06.2014,13,13,13,13,13,13,13
1303,Игровые консоли - PS4,19.06.2015,5,5,5,5,5,5,5
1304,Игровые консоли - PS4,19.07.2014,11,11,11,11,11,11,11
1305,Игровые консоли - PS4,19.08.2014,28,28,28,28,28,28,28
1306,Игровые консоли - PS4,19.08.2015,1,1,1,1,1,1,1
1307,Игровые консоли - PS4,19.09.2014,14,14,14,14,14,14,14
1308,Игровые консоли - PS4,19.09.2015,4,4,4,4,4,4,4
1309,Игровые консоли - PS4,19.10.2014,16,16,16,16,16,16,16
1310,Игровые консоли - PS4,19.10.2015,2,2,2,2,2,2,2
1311,Игровые консоли - PS4,19.11.2014,25,25,25,25,25,25,25
1312,Игровые консоли - PS4,19.12.2013,26,26,26,26,26,26,26
1313,Игровые консоли - PS4,19.12.2014,40,40,40,40,40,40,40
1314,Игровые консоли - PS4,20.01.2014,4,4,4,4,4,4,4
1315,Игровые консоли - PS4,20.01.2015,8,8,8,8,8,8,8
1316,Игровые консоли - PS4,20.02.2014,17,17,17,17,17,17,17
1317,Игровые консоли - PS4,20.02.2015,8,8,8,8,8,8,8
1318,Игровые консоли - PS4,20.03.2014,15,15,15,15,15,15,15
1319,Игровые консоли - PS4,20.03.2015,3,3,3,3,3,3,3
1320,Игровые консоли - PS4,20.04.2014,6,6,6,6,6,6,6
1321,Игровые консоли - PS4,20.04.2015,2,2,2,2,2,2,2
1322,Игровые консоли - PS4,20.05.2014,7,7,7,7,7,7,7
1323,Игровые консоли - PS4,20.05.2015,4,4,4,4,4,4,4
1324,Игровые консоли - PS4,20.06.2014,16,16,16,16,16,16,16
1325,Игровые консоли - PS4,20.06.2015,3,3,3,3,3,3,3
1326,Игровые консоли - PS4,20.07.2014,6,6,6,6,6,6,6
1327,Игровые консоли - PS4,20.07.2015,1,1,1,1,1,1,1
1328,Игровые консоли - PS4,20.08.2014,17,17,17,17,17,17,17
1329,Игровые консоли - PS4,20.08.2015,2,2,2,2,2,2,2
1330,Игровые консоли - PS4,20.09.2014,15,15,15,15,15,15,15
1331,Игровые консоли - PS4,20.09.2015,2,2,2,2,2,2,2
1332,Игровые консоли - PS4,20.10.2014,8,8,8,8,8,8,8
1333,Игровые консоли - PS4,20.10.2015,4,4,4,4,4,4,4
1334,Игровые консоли - PS4,20.11.2014,27,27,27,27,27,27,27
1335,Игровые консоли - PS4,20.12.2013,21,21,21,21,21,21,21
1336,Игровые консоли - PS4,20.12.2014,39,39,39,39,39,39,39
1337,Игровые консоли - PS4,21.01.2014,8,8,8,8,8,8,8
1338,Игровые консоли - PS4,21.01.2015,10,10,10,10,10,10,10
1339,Игровые консоли - PS4,21.02.2014,23,23,23,23,23,23,23
1340,Игровые консоли - PS4,21.02.2015,11,11,11,11,11,11,11
1341,Игровые консоли - PS4,21.03.2014,25,25,25,25,25,25,25
1342,Игровые консоли - PS4,21.03.2015,6,6,6,6,6,6,6
1343,Игровые консоли - PS4,21.04.2014,5,5,5,5,5,5,5
1344,Игровые консоли - PS4,21.04.2015,1,1,1,1,1,1,1
1345,Игровые консоли - PS4,21.05.2014,8,8,8,8,8,8,8
1346,Игровые консоли - PS4,21.05.2015,1,1,1,1,1,1,1
1347,Игровые консоли - PS4,21.06.2014,19,19,19,19,19,19,19
1348,Игровые консоли - PS4,21.06.2015,7,7,7,7,7,7,7
1349,Игровые консоли - PS4,21.07.2014,12,12,12,12,12,12,12
1350,Игровые консоли - PS4,21.07.2015,3,3,3,3,3,3,3
1351,Игровые консоли - PS4,21.08.2014,16,16,16,16,16,16,16
1352,Игровые консоли - PS4,21.08.2015,4,4,4,4,4,4,4
1353,Игровые консоли - PS4,21.09.2014,17,17,17,17,17,17,17
1354,Игровые консоли - PS4,21.09.2015,4,4,4,4,4,4,4
1355,Игровые консоли - PS4,21.10.2014,2,2,2,2,2,2,2
1356,Игровые консоли - PS4,21.10.2015,3,3,3,3,3,3,3
1357,Игровые консоли - PS4,21.11.2014,28,28,28,28,28,28,28
1358,Игровые консоли - PS4,21.12.2013,24,24,24,24,24,24,24
1359,Игровые консоли - PS4,21.12.2014,29,29,29,29,29,29,29
1360,Игровые консоли - PS4,22.01.2014,5,5,5,5,5,5,5
1361,Игровые консоли - PS4,22.01.2015,6,6,6,6,6,6,6
1362,Игровые консоли - PS4,22.02.2014,26,26,26,26,26,26,26
1363,Игровые консоли - PS4,22.02.2015,13,13,13,13,13,13,13
1364,Игровые консоли - PS4,22.03.2014,29,29,29,29,29,29,29
1365,Игровые консоли - PS4,22.03.2015,5,5,5,5,5,5,5
1366,Игровые консоли - PS4,22.04.2014,4,4,4,4,4,4,4
1367,Игровые консоли - PS4,22.04.2015,1,1,1,1,1,1,1
1368,Игровые консоли - PS4,22.05.2014,3,3,3,3,3,3,3
1369,Игровые консоли - PS4,22.05.2015,6,6,6,6,6,6,6
1370,Игровые консоли - PS4,22.06.2014,10,10,10,10,10,10,10
1371,Игровые консоли - PS4,22.06.2015,1,1,1,1,1,1,1
1372,Игровые консоли - PS4,22.07.2014,8,8,8,8,8,8,8
1373,Игровые консоли - PS4,22.07.2015,4,4,4,4,4,4,4
1374,Игровые консоли - PS4,22.08.2014,18,18,18,18,18,18,18
1375,Игровые консоли - PS4,22.08.2015,5,5,5,5,5,5,5
1376,Игровые консоли - PS4,22.09.2014,12,12,12,12,12,12,12
1377,Игровые консоли - PS4,22.09.2015,7,7,7,7,7,7,7
1378,Игровые консоли - PS4,22.10.2014,6,6,6,6,6,6,6
1379,Игровые консоли - PS4,22.10.2015,5,5,5,5,5,5,5
1380,Игровые консоли - PS4,22.11.2014,32,32,32,32,32,32,32
1381,Игровые консоли - PS4,22.12.2013,17,17,17,17,17,17,17
1382,Игровые консоли - PS4,22.12.2014,14,14,14,14,14,14,14
1383,Игровые консоли - PS4,23.01.2014,4,4,4,4,4,4,4
1384,Игровые консоли - PS4,23.01.2015,6,6,6,6,6,6,6
1385,Игровые консоли - PS4,23.02.2014,14,14,14,14,14,14,14
1386,Игровые консоли - PS4,23.02.2015,12,12,12,12,12,12,12
1387,Игровые консоли - PS4,23.03.2014,13,13,13,13,13,13,13
1388,Игровые консоли - PS4,23.03.2015,3,3,3,3,3,3,3
1389,Игровые консоли - PS4,23.04.2014,12,12,12,12,12,12,12
1390,Игровые консоли - PS4,23.05.2014,6,6,6,6,6,6,6
1391,Игровые консоли - PS4,23.05.2015,9,9,9,9,9,9,9
1392,Игровые консоли - PS4,23.06.2014,12,12,12,12,12,12,12
1393,Игровые консоли - PS4,23.06.2015,1,1,1,1,1,1,1
1394,Игровые консоли - PS4,23.07.2014,10,10,10,10,10,10,10
1395,Игровые консоли - PS4,23.07.2015,4,4,4,4,4,4,4
1396,Игровые консоли - PS4,23.08.2014,18,18,18,18,18,18,18
1397,Игровые консоли - PS4,23.08.2015,5,5,5,5,5,5,5
1398,Игровые консоли - PS4,23.09.2014,6,6,6,6,6,6,6
1399,Игровые консоли - PS4,23.09.2015,4,4,4,4,4,4,4
1400,Игровые консоли - PS4,23.10.2014,6,6,6,6,6,6,6
1401,Игровые консоли - PS4,23.10.2015,1,1,1,1,1,1,1
1402,Игровые консоли - PS4,23.11.2014,27,27,27,27,27,27,27
1403,Игровые консоли - PS4,23.12.2013,24,24,24,24,24,24,24
1404,Игровые консоли - PS4,23.12.2014,22,22,22,22,22,22,22
1405,Игровые консоли - PS4,24.01.2014,8,8,8,8,8,8,8
1406,Игровые консоли - PS4,24.01.2015,7,7,7,7,7,7,7
1407,Игровые консоли - PS4,24.02.2014,13,13,13,13,13,13,13
1408,Игровые консоли - PS4,24.02.2015,8,8,8,8,8,8,8
1409,Игровые консоли - PS4,24.03.2014,19,19,19,19,19,19,19
1410,Игровые консоли - PS4,24.03.2015,5,5,5,5,5,5,5
1411,Игровые консоли - PS4,24.04.2014,10,10,10,10,10,10,10
1412,Игровые консоли - PS4,24.04.2015,5,5,5,5,5,5,5
1413,Игровые консоли - PS4,24.05.2014,12,12,12,12,12,12,12
1414,Игровые консоли - PS4,24.05.2015,4,4,4,4,4,4,4
1415,Игровые консоли - PS4,24.06.2014,11,11,11,11,11,11,11
1416,Игровые консоли - PS4,24.06.2015,5,5,5,5,5,5,5
1417,Игровые консоли - PS4,24.07.2014,6,6,6,6,6,6,6
1418,Игровые консоли - PS4,24.08.2014,18,18,18,18,18,18,18
1419,Игровые консоли - PS4,24.08.2015,5,5,5,5,5,5,5
1420,Игровые консоли - PS4,24.09.2014,10,10,10,10,10,10,10
1421,Игровые консоли - PS4,24.09.2015,5,5,5,5,5,5,5
1422,Игровые консоли - PS4,24.10.2014,9,9,9,9,9,9,9
1423,Игровые консоли - PS4,24.10.2015,4,4,4,4,4,4,4
1424,Игровые консоли - PS4,24.11.2014,16,16,16,16,16,16,16
1425,Игровые консоли - PS4,24.12.2013,29,29,29,29,29,29,29
1426,Игровые консоли - PS4,24.12.2014,16,16,16,16,16,16,16
1427,Игровые консоли - PS4,25.01.2014,6,6,6,6,6,6,6
1428,Игровые консоли - PS4,25.01.2015,5,5,5,5,5,5,5
1429,Игровые консоли - PS4,25.02.2014,12,12,12,12,12,12,12
1430,Игровые консоли - PS4,25.02.2015,7,7,7,7,7,7,7
1431,Игровые консоли - PS4,25.03.2014,19,19,19,19,19,19,19
1432,Игровые консоли - PS4,25.03.2015,9,9,9,9,9,9,9
1433,Игровые консоли - PS4,25.04.2014,10,10,10,10,10,10,10
1434,Игровые консоли - PS4,25.04.2015,4,4,4,4,4,4,4
1435,Игровые консоли - PS4,25.05.2014,7,7,7,7,7,7,7
1436,Игровые консоли - PS4,25.05.2015,4,4,4,4,4,4,4
1437,Игровые консоли - PS4,25.06.2014,9,9,9,9,9,9,9
1438,Игровые консоли - PS4,25.07.2014,10,10,10,10,10,10,10
1439,Игровые консоли - PS4,25.07.2015,3,3,3,3,3,3,3
1440,Игровые консоли - PS4,25.08.2014,22,22,22,22,22,22,22
1441,Игровые консоли - PS4,25.08.2015,7,7,7,7,7,7,7
1442,Игровые консоли - PS4,25.09.2014,28,28,28,28,28,28,28
1443,Игровые консоли - PS4,25.09.2015,7,7,7,7,7,7,7
1444,Игровые консоли - PS4,25.10.2014,15,15,15,15,15,15,15
1445,Игровые консоли - PS4,25.10.2015,8,8,8,8,8,8,8
1446,Игровые консоли - PS4,25.11.2014,18,18,18,18,18,18,18
1447,Игровые консоли - PS4,25.12.2013,22,22,22,22,22,22,22
1448,Игровые консоли - PS4,25.12.2014,10,10,10,10,10,10,10
1449,Игровые консоли - PS4,26.01.2014,3,3,3,3,3,3,3
1450,Игровые консоли - PS4,26.01.2015,4,4,4,4,4,4,4
1451,Игровые консоли - PS4,26.02.2014,16,16,16,16,16,16,16
1452,Игровые консоли - PS4,26.02.2015,9,9,9,9,9,9,9
1453,Игровые консоли - PS4,26.03.2014,24,24,24,24,24,24,24
1454,Игровые консоли - PS4,26.03.2015,10,10,10,10,10,10,10
1455,Игровые консоли - PS4,26.04.2014,18,18,18,18,18,18,18
1456,Игровые консоли - PS4,26.04.2015,5,5,5,5,5,5,5
1457,Игровые консоли - PS4,26.05.2014,8,8,8,8,8,8,8
1458,Игровые консоли - PS4,26.05.2015,5,5,5,5,5,5,5
1459,Игровые консоли - PS4,26.06.2014,12,12,12,12,12,12,12
1460,Игровые консоли - PS4,26.06.2015,4,4,4,4,4,4,4
1461,Игровые консоли - PS4,26.07.2014,14,14,14,14,14,14,14
1462,Игровые консоли - PS4,26.07.2015,2,2,2,2,2,2,2
1463,Игровые консоли - PS4,26.08.2014,14,14,14,14,14,14,14
1464,Игровые консоли - PS4,26.08.2015,6,6,6,6,6,6,6
1465,Игровые консоли - PS4,26.09.2014,19,19,19,19,19,19,19
1466,Игровые консоли - PS4,26.09.2015,12,12,12,12,12,12,12
1467,Игровые консоли - PS4,26.10.2014,9,9,9,9,9,9,9
1468,Игровые консоли - PS4,26.10.2015,4,4,4,4,4,4,4
1469,Игровые консоли - PS4,26.11.2014,22,22,22,22,22,22,22
1470,Игровые консоли - PS4,26.12.2013,27,27,27,27,27,27,27
1471,Игровые консоли - PS4,26.12.2014,22,22,22,22,22,22,22
1472,Игровые консоли - PS4,27.01.2015,8,8,8,8,8,8,8
1473,Игровые консоли - PS4,27.02.2014,14,14,14,14,14,14,14
1474,Игровые консоли - PS4,27.02.2015,9,9,9,9,9,9,9
1475,Игровые консоли - PS4,27.03.2014,19,19,19,19,19,19,19
1476,Игровые консоли - PS4,27.03.2015,5,5,5,5,5,5,5
1477,Игровые консоли - PS4,27.04.2014,10,10,10,10,10,10,10
1478,Игровые консоли - PS4,27.04.2015,2,2,2,2,2,2,2
1479,Игровые консоли - PS4,27.05.2014,12,12,12,12,12,12,12
1480,Игровые консоли - PS4,27.05.2015,3,3,3,3,3,3,3
1481,Игровые консоли - PS4,27.06.2014,18,18,18,18,18,18,18
1482,Игровые консоли - PS4,27.07.2014,15,15,15,15,15,15,15
1483,Игровые консоли - PS4,27.08.2014,17,17,17,17,17,17,17
1484,Игровые консоли - PS4,27.08.2015,9,9,9,9,9,9,9
1485,Игровые консоли - PS4,27.09.2014,28,28,28,28,28,28,28
1486,Игровые консоли - PS4,27.09.2015,7,7,7,7,7,7,7
1487,Игровые консоли - PS4,27.10.2014,2,2,2,2,2,2,2
1488,Игровые консоли - PS4,27.10.2015,4,4,4,4,4,4,4
1489,Игровые консоли - PS4,27.11.2014,21,21,21,21,21,21,21
1490,Игровые консоли - PS4,27.12.2013,28,28,28,28,28,28,28
1491,Игровые консоли - PS4,27.12.2014,39,39,39,39,39,39,39
1492,Игровые консоли - PS4,28.01.2014,4,4,4,4,4,4,4
1493,Игровые консоли - PS4,28.01.2015,6,6,6,6,6,6,6
1494,Игровые консоли - PS4,28.02.2014,17,17,17,17,17,17,17
1495,Игровые консоли - PS4,28.02.2015,10,10,10,10,10,10,10
1496,Игровые консоли - PS4,28.03.2014,19,19,19,19,19,19,19
1497,Игровые консоли - PS4,28.03.2015,9,9,9,9,9,9,9
1498,Игровые консоли - PS4,28.04.2014,15,15,15,15,15,15,15
1499,Игровые консоли - PS4,28.04.2015,3,3,3,3,3,3,3
1500,Игровые консоли - PS4,28.05.2014,12,12,12,12,12,12,12
1501,Игровые консоли - PS4,28.05.2015,3,3,3,3,3,3,3
1502,Игровые консоли - PS4,28.06.2014,13,13,13,13,13,13,13
1503,Игровые консоли - PS4,28.06.2015,2,2,2,2,2,2,2
1504,Игровые консоли - PS4,28.07.2014,11,11,11,11,11,11,11
1505,Игровые консоли - PS4,28.07.2015,4,4,4,4,4,4,4
1506,Игровые консоли - PS4,28.08.2014,14,14,14,14,14,14,14
1507,Игровые консоли - PS4,28.08.2015,9,9,9,9,9,9,9
1508,Игровые консоли - PS4,28.09.2014,19,19,19,19,19,19,19
1509,Игровые консоли - PS4,28.09.2015,5,5,5,5,5,5,5
1510,Игровые консоли - PS4,28.10.2014,6,6,6,6,6,6,6
1511,Игровые консоли - PS4,28.10.2015,6,6,6,6,6,6,6
1512,Игровые консоли - PS4,28.11.2014,25,25,25,25,25,25,25
1513,Игровые консоли - PS4,28.12.2013,34,34,34,34,34,34,34
1514,Игровые консоли - PS4,28.12.2014,27,27,27,27,27,27,27
1515,Игровые консоли - PS4,29.01.2014,5,5,5,5,5,5,5
1516,Игровые консоли - PS4,29.01.2015,6,6,6,6,6,6,6
1517,Игровые консоли - PS4,29.03.2014,19,19,19,19,19,19,19
1518,Игровые консоли - PS4,29.03.2015,7,7,7,7,7,7,7
1519,Игровые консоли - PS4,29.04.2014,11,11,11,11,11,11,11
1520,Игровые консоли - PS4,29.04.2015,3,3,3,3,3,3,3
1521,Игровые консоли - PS4,29.05.2014,7,7,7,7,7,7,7
1522,Игровые консоли - PS4,29.05.2015,3,3,3,3,3,3,3
1523,Игровые консоли - PS4,29.06.2014,5,5,5,5,5,5,5
1524,Игровые консоли - PS4,29.06.2015,8,8,8,8,8,8,8
1525,Игровые консоли - PS4,29.07.2014,16,16,16,16,16,16,16
1526,Игровые консоли - PS4,29.08.2014,19,19,19,19,19,19,19
1527,Игровые консоли - PS4,29.08.2015,7,7,7,7,7,7,7
1528,Игровые консоли - PS4,29.09.2014,19,19,19,19,19,19,19
1529,Игровые консоли - PS4,29.09.2015,10,10,10,10,10,10,10
1530,Игровые консоли - PS4,29.10.2014,11,11,11,11,11,11,11
1531,Игровые консоли - PS4,29.10.2015,2,2,2,2,2,2,2
1532,Игровые консоли - PS4,29.11.2013,42,42,42,42,42,42,42
1533,Игровые консоли - PS4,29.11.2014,31,31,31,31,31,31,31
1534,Игровые консоли - PS4,29.12.2013,27,27,27,27,27,27,27
1535,Игровые консоли - PS4,29.12.2014,30,30,30,30,30,30,30
1536,Игровые консоли - PS4,30.01.2014,6,6,6,6,6,6,6
1537,Игровые консоли - PS4,30.01.2015,6,6,6,6,6,6,6
1538,Игровые консоли - PS4,30.03.2014,17,17,17,17,17,17,17
1539,Игровые консоли - PS4,30.03.2015,8,8,8,8,8,8,8
1540,Игровые консоли - PS4,30.04.2014,13,13,13,13,13,13,13
1541,Игровые консоли - PS4,30.04.2015,3,3,3,3,3,3,3
1542,Игровые консоли - PS4,30.05.2014,6,6,6,6,6,6,6
1543,Игровые консоли - PS4,30.05.2015,12,12,12,12,12,12,12
1544,Игровые консоли - PS4,30.06.2014,9,9,9,9,9,9,9
1545,Игровые консоли - PS4,30.06.2015,5,5,5,5,5,5,5
1546,Игровые консоли - PS4,30.07.2014,21,21,21,21,21,21,21
1547,Игровые консоли - PS4,30.08.2014,14,14,14,14,14,14,14
1548,Игровые консоли - PS4,30.08.2015,4,4,4,4,4,4,4
1549,Игровые консоли - PS4,30.09.2014,22,22,22,22,22,22,22
1550,Игровые консоли - PS4,30.09.2015,3,3,3,3,3,3,3
1551,Игровые консоли - PS4,30.10.2014,11,11,11,11,11,11,11
1552,Игровые консоли - PS4,30.10.2015,8,8,8,8,8,8,8
1553,Игровые консоли - PS4,30.11.2013,41,41,41,41,41,41,41
1554,Игровые консоли - PS4,30.11.2014,26,26,26,26,26,26,26
1555,Игровые консоли - PS4,30.12.2013,27,27,27,27,27,27,27
1556,Игровые консоли - PS4,30.12.2014,38,38,38,38,38,38,38
1557,Игровые консоли - PS4,31.01.2014,7,7,7,7,7,7,7
1558,Игровые консоли - PS4,31.01.2015,7,7,7,7,7,7,7
1559,Игровые консоли - PS4,31.03.2014,13,13,13,13,13,13,13
1560,Игровые консоли - PS4,31.03.2015,5,5,5,5,5,5,5
1561,Игровые консоли - PS4,31.05.2014,15,15,15,15,15,15,15
1562,Игровые консоли - PS4,31.05.2015,7,7,7,7,7,7,7
1563,Игровые консоли - PS4,31.07.2014,15,15,15,15,15,15,15
1564,Игровые консоли - PS4,31.07.2015,2,2,2,2,2,2,2
1565,Игровые консоли - PS4,31.08.2014,16,16,16,16,16,16,16
1566,Игровые консоли - PS4,31.08.2015,9,9,9,9,9,9,9
1567,Игровые консоли - PS4,31.10.2014,13,13,13,13,13,13,13
1568,Игровые консоли - PS4,31.10.2015,5,5,5,5,5,5,5
1569,Игровые консоли - PS4,31.12.2013,23,23,23,23,23,23,23
1570,Игровые консоли - PS4,31.12.2014,37,37,37,37,37,37,37
